1,1,1
1,1,0.9375
1,1,0.875
1,1,0.8125
1,1,0.75
1,1,0.6875
1,1,0.625
1,1,0.5625
1,1,0.5
1,1,0.4375
1,1,0.375
1,1,0.3125
1,1,0.25
1,1,0.1875
1,1,0.125
1,1,0.0625
1,1,0
1,0.958333333333333,0
1,0.916666666666667,0
1,0.875,0
1,0.833333333333333,0
1,0.791666666666667,0
1,0.75,0
1,0.708333333333333,0
1,0.666666666666667,0
1,0.625,0
1,0.583333333333333,0
1,0.541666666666667,0
1,0.5,0
1,0.458333333333333,0
1,0.416666666666667,0
1,0.375,0
1,0.333333333333333,0
1,0.291666666666667,0
1,0.25,0
1,0.208333333333333,0
1,0.166666666666667,0
1,0.125,0
1,0.0833333333333333,0
1,0.0416666666666667,0
1,0,0
0.958333333333333,0,0
0.916666666666667,0,0
0.875,0,0
0.833333333333333,0,0
0.791666666666667,0,0
0.75,0,0
0.708333333333333,0,0
0.666666666666667,0,0
0.625,0,0
0.583333333333333,0,0
0.541666666666667,0,0
0.5,0,0
0.458333333333333,0,0
0.416666666666667,0,0
0.375,0,0
0.333333333333333,0,0
0.291666666666667,0,0
0.25,0,0
0.208333333333333,0,0
0.166666666666667,0,0
0.125,0,0
0.0833333333333333,0,0
0.0416666666666667,0,0
